c_date,option_symbol,dte,stocks_id,expiration_date,call_put,price_strike,price_open,price_high,price_low,price,volume,openinterest,iv,delta,preiv,gamma,theta,vega,rho,Ask,Bid,underlying_price,calc_OTM,option_id,is_settlement
2025-05-02,SPY   250509P00489000,7,627,2025-05-09,P,489.0,0.09,0.09,0.07,0.065,48,42,0.429112,-0.005904,0.429112,0.000498,-0.040054,0.013152,-0.000654,0.07,0.06,566.62,13.7,138609728,0
2025-05-02,SPY   250509C00490000,7,627,2025-05-09,C,490.0,,,,77.354996,0,161,0.56541,0.971063,0.56541,0.001475,-0.239303,0.051344,0.090687,78.77,75.94,566.62,-13.52,137973679,0
2025-05-02,SPY   250509P00490000,7,627,2025-05-09,P,490.0,0.1,0.11,0.06,0.065,1267,8290,0.423812,-0.005973,0.423812,0.000509,-0.039962,0.013287,-0.000661,0.07,0.06,566.62,13.52,137973680,0
2025-05-02,SPY   250509C00491000,7,627,2025-05-09,C,491.0,,,,76.365005,0,0,0.560526,0.970377,0.560526,0.001517,-0.241687,0.052364,0.090802,77.79,74.94,566.62,-13.35,138609729,0
2025-05-02,SPY   250509P00491000,7,627,2025-05-09,P,491.0,0.1,0.1,0.07,0.075,330,257,0.425591,-0.006776,0.425591,0.000567,-0.044871,0.014858,-0.000751,0.08,0.07,566.62,13.35,138609730,0
2025-05-02,SPY   250509C00492000,7,627,2025-05-09,C,492.0,,,,75.369995,0,0,0.554654,0.969887,0.554654,0.001555,-0.242462,0.053089,0.09094,76.79,73.95,566.62,-13.17,138609731,0
2025-05-02,SPY   250509P00492000,7,627,2025-05-09,P,492.0,0.1,0.1,0.07,0.075,281,2,0.420228,-0.006856,0.420228,0.00058,-0.044763,0.015013,-0.000759,0.08,0.07,566.62,13.17,138609732,0
2025-05-02,SPY   250509C00493000,7,627,2025-05-09,C,493.0,,,,74.375,0,0,0.54877,0.969387,0.54877,0.001593,-0.24322,0.053827,0.091077,75.8,72.95,566.62,-12.99,138609733,0
2025-05-02,SPY   250509P00493000,7,627,2025-05-09,P,493.0,0.11,0.11,0.07,0.075,21,45,0.414869,-0.006938,0.414869,0.000594,-0.044653,0.015171,-0.000768,0.08,0.07,566.62,12.99,138609734,0
2025-05-02,SPY   250509C00494000,7,627,2025-05-09,C,494.0,,,,73.375,0,0,0.541952,0.969088,0.541952,0.001626,-0.24241,0.054267,0.091236,74.8,71.95,566.62,-12.82,138609735,0
2025-05-02,SPY   250509P00494000,7,627,2025-05-09,P,494.0,0.08,0.08,0.07,0.075,3,28,0.409515,-0.007022,0.409515,0.000608,-0.044542,0.015332,-0.000777,0.08,0.07,566.62,12.82,138609736,0
2025-05-02,SPY   250509C00495000,7,627,2025-05-09,C,495.0,69.01,72.19,69.01,72.375,74,330,0.535139,0.968782,0.535139,0.001661,-0.241592,0.054716,0.091394,73.79,70.96,566.62,-12.64,137973681,0
2025-05-02,SPY   250509P00495000,7,627,2025-05-09,P,495.0,0.12,0.12,0.06,0.085,640,7169,0.410337,-0.007851,0.410337,0.00067,-0.049242,0.016918,-0.000869,0.09,0.08,566.62,12.64,137973682,0
2025-05-02,SPY   250509C00496000,7,627,2025-05-09,C,496.0,,,,71.384995,0,0,0.530133,0.968039,0.530133,0.00171,-0.243834,0.055802,0.091503,72.81,69.96,566.62,-12.46,138609737,0
2025-05-02,SPY   250509P00496000,7,627,2025-05-09,P,496.0,0.11,0.11,0.07,0.085,270,120,0.404925,-0.007948,0.404925,0.000686,-0.049114,0.017101,-0.00088,0.09,0.08,566.62,12.46,138609738,0
2025-05-02,SPY   250509C00497000,7,627,2025-05-09,C,497.0,,,,70.384995,0,0,0.523316,0.967714,0.523316,0.001746,-0.242992,0.056275,0.09166,71.81,68.96,566.62,-12.29,138609739,0
2025-05-02,SPY   250509P00497000,7,627,2025-05-09,P,497.0,0.11,0.11,0.1,0.085,303,105,0.399518,-0.008047,0.399518,0.000703,-0.048983,0.017288,-0.000891,0.09,0.08,566.62,12.29,138609740,0
2025-05-02,SPY   250509C00498000,7,627,2025-05-09,C,498.0,,,,69.39,0,2,0.517384,0.967162,0.517384,0.001792,-0.243661,0.057075,0.091791,70.81,67.97,566.62,-12.11,138609741,0
2025-05-02,SPY   250509P00498000,7,627,2025-05-09,P,498.0,0.12,0.12,0.1,0.095,53,237,0.399616,-0.008897,0.399616,0.000767,-0.053504,0.018881,-0.000985,0.1,0.09,566.62,12.11,138609742,0
2025-05-02,SPY   250509C00499000,7,627,2025-05-09,C,499.0,,,,68.395004,0,0,0.511436,0.966598,0.511436,0.001838,-0.244307,0.05789,0.09192,69.82,66.97,566.62,-11.93,138609743,0
2025-05-02,SPY   250509P00499000,7,627,2025-05-09,P,499.0,0.1,0.1,0.08,0.095,309,228,0.394155,-0.00901,0.394155,0.000787,-0.053355,0.019091,-0.000997,0.1,0.09,566.62,11.93,138609744,0
2025-05-02,SPY   250509C00500000,7,627,2025-05-09,C,500.0,65.75,68.58,65.75,67.4,90,418,0.505471,0.966022,0.505471,0.001887,-0.244928,0.058719,0.092049,68.82,65.98,566.62,-11.76,137973683,0
2025-05-02,SPY   250509P00500000,7,627,2025-05-09,P,500.0,0.13,0.15,0.08,0.095,9829,9201,0.388698,-0.009126,0.388698,0.000807,-0.053204,0.019306,-0.00101,0.1,0.09,566.62,11.76,137973684,0
2025-05-02,SPY   250509C00501000,7,627,2025-05-09,C,501.0,66.89,66.89,66.89,66.395004,1,14,0.497804,0.965881,0.497804,0.001922,-0.242544,0.05892,0.092226,67.81,64.98,566.62,-11.58,138472731,0
2025-05-02,SPY   250509P00501000,7,627,2025-05-09,P,501.0,0.13,0.14,0.09,0.105000004,4219,1032,0.388191,-0.010001,0.388191,0.000875,-0.057556,0.020915,-0.001107,0.11,0.1,566.62,11.58,138472732,0
2025-05-02,SPY   250509C00502000,7,627,2025-05-09,C,502.0,,,,65.405,0,39,0.492667,0.965056,0.492667,0.001981,-0.244619,0.060101,0.092326,66.82,63.99,566.62,-11.4,138472733,0
2025-05-02,SPY   250509P00502000,7,627,2025-05-09,P,502.0,0.14,0.15,0.09,0.105000004,14,1549,0.382684,-0.010133,0.382684,0.000898,-0.057385,0.021155,-0.001121,0.11,0.1,566.62,11.4,138472734,0
2025-05-02,SPY   250509C00503000,7,627,2025-05-09,C,503.0,,,,64.405,0,40,0.485846,0.964669,0.485846,0.002027,-0.243704,0.060651,0.092476,65.82,62.99,566.62,-11.23,138472735,0
2025-05-02,SPY   250509P00503000,7,627,2025-05-09,P,503.0,0.14,0.15,0.09,0.105000004,31,1777,0.37718,-0.010269,0.37718,0.000922,-0.057211,0.021402,-0.001136,0.11,0.1,566.62,11.23,138472736,0
2025-05-02,SPY   250509C00504000,7,627,2025-05-09,C,504.0,63.03,63.03,63.03,63.39,1,37,0.476558,0.964971,0.476558,0.002052,-0.238354,0.060222,0.092703,64.83,61.95,566.62,-11.05,138472737,0
2025-05-02,SPY   250509P00504000,7,627,2025-05-09,P,504.0,0.16,0.16,0.1,0.114999995,121,1650,0.376155,-0.011173,0.376155,0.000995,-0.061401,0.023034,-0.001236,0.12,0.11,566.62,11.05,138472738,0
2025-05-02,SPY   250509C00505000,7,627,2025-05-09,C,505.0,60.58,63.45,60.58,62.4,4,284,0.471403,0.9641,0.471403,0.002117,-0.240381,0.061458,0.092799,63.85,60.95,566.62,-10.88,137973685,0
2025-05-02,SPY   250509P00505000,7,627,2025-05-09,P,505.0,0.16,0.17,0.11,0.114999995,613,3561,0.370604,-0.011326,0.370604,0.001021,-0.061206,0.023308,-0.001253,0.12,0.11,566.62,10.88,137973686,0
2025-05-02,SPY   250509C00506000,7,627,2025-05-09,C,506.0,,,,61.405,0,68,0.465402,0.963448,0.465402,0.002177,-0.240902,0.062379,0.092919,62.85,59.96,566.62,-10.7,138102005,0
2025-05-02,SPY   250509P00506000,7,627,2025-05-09,P,506.0,0.17,0.17,0.1,0.125,690,2329,0.369176,-0.012251,0.369176,0.001098,-0.065259,0.024951,-0.001355,0.13,0.12,566.62,10.7,138102006,0
2025-05-02,SPY   250509C00507000,7,627,2025-05-09,C,507.0,,,,60.41,0,61,0.459385,0.962779,0.459385,0.002239,-0.241396,0.06332,0.093037,61.86,58.96,566.62,-10.52,138102007,0
2025-05-02,SPY   250509P00507000,7,627,2025-05-09,P,507.0,0.17,0.17,0.12,0.125,114,1579,0.36358,-0.012423,0.36358,0.001128,-0.065042,0.025254,-0.001374,0.13,0.12,566.62,10.52,138102008,0
2025-05-02,SPY   250509C00508000,7,627,2025-05-09,C,508.0,59.38,59.38,59.38,59.41,2,88,0.45257,0.962336,0.45257,0.002295,-0.240425,0.063941,0.09318,60.85,57.97,566.62,-10.35,138102009,0
2025-05-02,SPY   250509P00508000,7,627,2025-05-09,P,508.0,0.19,0.19,0.12,0.13499999,180,2735,0.361797,-0.01337,0.361797,0.001208,-0.068963,0.026912,-0.001479,0.14,0.13,566.62,10.35,138102010,0
2025-05-02,SPY   250509C00509000,7,627,2025-05-09,C,509.0,56.28,56.28,56.28,58.42,1,229,0.447298,0.961391,0.447298,0.002369,-0.242303,0.065258,0.093267,59.86,56.98,566.62,-10.17,138102011,0
2025-05-02,SPY   250509P00509000,7,627,2025-05-09,P,509.0,0.2,0.2,0.12,0.13499999,426,1444,0.356157,-0.013563,0.356157,0.001242,-0.068722,0.027246,-0.0015,0.14,0.13,566.62,10.17,138102012,0
2025-05-02,SPY   250509C00510000,7,627,2025-05-09,C,510.0,55.02,58.5,55.02,57.285,77,1556,0.418319,0.96792,0.418319,0.002173,-0.201471,0.055975,0.094195,58.87,55.7,566.62,-9.99,137973687,0
2025-05-02,SPY   250509P00510000,7,627,2025-05-09,P,510.0,0.2,0.21,0.11,0.13499999,1138,9089,0.350519,-0.013761,0.350519,0.001278,-0.068477,0.02759,-0.001521,0.14,0.13,566.62,9.99,137973688,0
2025-05-02,SPY   250509C00511000,7,627,2025-05-09,C,511.0,54.42,54.42,54.42,56.43,5,151,0.435141,0.959929,0.435141,0.002511,-0.243096,0.06728,0.09349,57.87,54.99,566.62,-9.82,138102013,0
2025-05-02,SPY   250509P00511000,7,627,2025-05-09,P,511.0,0.2,0.2,0.12,0.14500001,465,888,0.348377,-0.014752,0.348377,0.001366,-0.072249,0.029293,-0.001631,0.15,0.14,566.62,9.82,138102014,0
2025-05-02,SPY   250509C00512000,7,627,2025-05-09,C,512.0,53.02,56.5,53.02,55.440002,5,169,0.429765,0.958918,0.429765,0.002595,-0.244843,0.068666,0.09357,56.88,54.0,566.62,-9.64,138102015,0
2025-05-02,SPY   250509P00512000,7,627,2025-05-09,P,512.0,0.21,0.21,0.14,0.155,262,625,0.345993,-0.015756,0.345993,0.001455,-0.075917,0.030997,-0.001742,0.16,0.15,566.62,9.64,138102016,0
2025-05-02,SPY   250509C00513000,7,627,2025-05-09,C,513.0,51.01,51.01,51.01,54.45,1,111,0.424345,0.957883,0.424345,0.002682,-0.246534,0.070076,0.093648,55.9,53.0,566.62,-9.46,138102017,0
2025-05-02,SPY   250509P00513000,7,627,2025-05-09,P,513.0,0.23,0.23,0.15,0.16499999,110,945,0.34339,-0.016775,0.34339,0.001547,-0.079487,0.032705,-0.001854,0.17,0.16,566.62,9.46,138102018,0
2025-05-02,SPY   250509C00514000,7,627,2025-05-09,C,514.0,54.45,54.45,54.45,53.455,1,115,0.41818,0.957074,0.41818,0.002764,-0.246803,0.07117,0.093751,54.9,52.01,566.62,-9.29,138102019,0
2025-05-02,SPY   250509P00514000,7,627,2025-05-09,P,514.0,0.24,0.24,0.15,0.16499999,105,1108,0.337626,-0.017034,0.337626,0.001594,-0.07917,0.033136,-0.001883,0.17,0.16,566.62,9.29,138102020,0
2025-05-02,SPY   250509C00515000,7,627,2025-05-09,C,515.0,49.01,53.28,49.01,52.195,107,627,0.368972,0.971319,0.368972,0.002243,-0.169282,0.050961,0.09554,53.91,50.48,566.62,-9.11,137973689,0
2025-05-02,SPY   250509P00515000,7,627,2025-05-09,P,515.0,0.25,0.25,0.14,0.17500001,2530,7123,0.334784,-0.018088,0.334784,0.001692,-0.082618,0.034879,-0.001999,0.18,0.17,566.62,9.11,137973690,0
2025-05-02,SPY   250509C00516000,7,627,2025-05-09,C,516.0,50.02,52.33,50.02,51.475,5,72,0.407147,0.954872,0.407147,0.002957,-0.249927,0.074124,0.093891,52.92,50.03,566.62,-8.93,138102021,0
2025-05-02,SPY   250509P00516000,7,627,2025-05-09,P,516.0,0.26,0.26,0.15,0.185,519,933,0.331759,-0.01916,0.331759,0.001793,-0.085972,0.036632,-0.002118,0.19,0.18,566.62,8.93,138102022,0
2025-05-02,SPY   250509C00517000,7,627,2025-05-09,C,517.0,49.0,49.0,48.62,50.48,2,299,0.400903,0.953986,0.400903,0.003051,-0.250074,0.075301,0.093986,51.93,49.03,566.62,-8.76,138102023,0
2025-05-02,SPY   250509P00517000,7,627,2025-05-09,P,517.0,0.28,0.28,0.15,0.195,320,1834,0.328565,-0.020253,0.328565,0.001898,-0.089234,0.038399,-0.002238,0.2,0.19,566.62,8.76,138102024,0
2025-05-02,SPY   250509C00518000,7,627,2025-05-09,C,518.0,50.42,50.42,50.42,49.489998,2,170,0.395291,0.952811,0.395291,0.003158,-0.251502,0.076851,0.094048,50.94,48.04,566.62,-8.58,138102025,0
2025-05-02,SPY   250509P00518000,7,627,2025-05-09,P,518.0,0.27,0.3,0.18,0.205,149,1942,0.325213,-0.021368,0.325213,0.002007,-0.092405,0.04018,-0.002361,0.21,0.2,566.62,8.58,138102026,0
2025-05-02,SPY   250509C00519000,7,627,2025-05-09,C,519.0,49.54,49.54,49.54,48.5,1,349,0.389636,0.951603,0.389636,0.003269,-0.252869,0.078434,0.094106,49.95,47.05,566.62,-8.4,138102027,0
2025-05-02,SPY   250509P00519000,7,627,2025-05-09,P,519.0,0.29,0.31,0.17,0.215,446,1121,0.321714,-0.022506,0.321714,0.002119,-0.095487,0.04198,-0.002487,0.22,0.21,566.62,8.4,138102028,0
2025-05-02,SPY   250509C00520000,7,627,2025-05-09,C,520.0,45.53,47.71,44.16,47.375,39,1013,0.365955,0.957872,0.365955,0.003111,-0.218195,0.070091,0.095003,48.96,45.79,566.62,-8.23,137973691,0
2025-05-02,SPY   250509P00520000,7,627,2025-05-09,P,520.0,0.33,0.34,0.17,0.225,4099,17121,0.318077,-0.023669,0.318077,0.002236,-0.09848,0.0438,-0.002615,0.23,0.22,566.62,8.23,137973692,0
2025-05-02,SPY   250509C00521000,7,627,2025-05-09,C,521.0,45.17,45.17,44.63,46.525,2,118,0.378803,0.948815,0.378803,0.003518,-0.256685,0.082043,0.094182,47.98,45.07,566.62,-8.05,138102029,0
2025-05-02,SPY   250509P00521000,7,627,2025-05-09,P,521.0,0.34,0.36,0.2,0.235,114,2533,0.314309,-0.024859,0.314309,0.002358,-0.101386,0.045642,-0.002746,0.24,0.23,566.62,8.05,138102030,0
2025-05-02,SPY   250509C00522000,7,627,2025-05-09,C,522.0,,,,45.28,0,276,0.338411,0.962549,0.338411,0.003054,-0.18927,0.063643,0.095913,46.48,44.08,566.62,-7.87,138102031,0
2025-05-02,SPY   250509P00522000,7,627,2025-05-09,P,522.0,0.34,0.37,0.2,0.245,112,2088,0.310416,-0.026079,0.310416,0.002486,-0.104204,0.04751,-0.002881,0.25,0.24,566.62,7.87,138102032,0
2025-05-02,SPY   250509C00523000,7,627,2025-05-09,C,523.0,42.92,44.67,42.92,44.41,3,407,0.350393,0.953796,0.350393,0.003502,-0.224255,0.075552,0.095129,46.0,42.82,566.62,-7.7,138102033,0
2025-05-02,SPY   250509P00523000,7,627,2025-05-09,P,523.0,0.36,0.37,0.2,0.265,207,2645,0.308406,-0.028105,0.308406,0.002663,-0.110179,0.050571,-0.003105,0.27,0.26,566.62,7.7,138102034,0
2025-05-02,SPY   250509C00524000,7,627,2025-05-09,C,524.0,,,,43.565002,0,330,0.362414,0.944189,0.362414,0.003939,-0.262411,0.087904,0.094247,45.02,42.11,566.62,-7.52,138102035,0
2025-05-02,SPY   250509P00524000,7,627,2025-05-09,P,524.0,0.38,0.4,0.22,0.275,198,866,0.304209,-0.029391,0.304209,0.002802,-0.112772,0.052488,-0.003247,0.28,0.27,566.62,7.52,138102036,0
2025-05-02,SPY   250509C00525000,7,627,2025-05-09,C,525.0,40.15,43.17,39.99,41.925,74,779,0.228353,0.992442,0.228353,0.001121,-0.062804,0.015758,0.099805,43.0,40.85,566.62,-7.35,137937879,0
2025-05-02,SPY   250509P00525000,7,627,2025-05-09,P,525.0,0.42,0.47,0.23,0.29500002,4204,8976,0.301726,-0.031486,0.301726,0.002991,-0.118388,0.055568,-0.003478,0.3,0.29,566.62,7.35,137937880,0
2025-05-02,SPY   250509C00526000,7,627,2025-05-09,C,526.0,38.99,40.5,38.99,41.59,3,392,0.351005,0.940961,0.351005,0.004252,-0.265377,0.091905,0.094275,43.04,40.14,566.62,-7.17,138102037,0
2025-05-02,SPY   250509P00526000,7,627,2025-05-09,P,526.0,0.45,0.48,0.25,0.305,135,640,0.297261,-0.03285,0.297261,0.003144,-0.12076,0.057548,-0.003628,0.31,0.3,566.62,7.17,138102038,0
2025-05-02,SPY   250509C00527000,7,627,2025-05-09,C,527.0,41.7,41.7,41.7,40.61,1,384,0.346013,0.938854,0.346013,0.004435,-0.26849,0.094479,0.094234,42.07,39.15,566.62,-6.99,138063657,0
2025-05-02,SPY   250509P00527000,7,627,2025-05-09,P,527.0,0.47,0.5,0.26,0.325,629,1948,0.294366,-0.035026,0.294366,0.003347,-0.126031,0.060666,-0.003868,0.33,0.32,566.62,6.99,138063658,0
2025-05-02,SPY   250509C00528000,7,627,2025-05-09,C,528.0,37.5,40.58,37.5,39.635,22,372,0.341438,0.936409,0.341438,0.004634,-0.272612,0.097429,0.094155,41.1,38.17,566.62,-6.82,138063659,0
2025-05-02,SPY   250509P00528000,7,627,2025-05-09,P,528.0,0.48,0.52,0.27,0.345,809,1112,0.291242,-0.037247,0.291242,0.003558,-0.131096,0.063798,-0.004114,0.35,0.34,566.62,6.82,138063660,0
2025-05-02,SPY   250509C00529000,7,627,2025-05-09,C,529.0,36.71,39.46,36.71,38.655,22,171,0.336243,0.934174,0.336243,0.004835,-0.275415,0.100092,0.0941,40.12,37.19,566.62,-6.64,138063661,0
2025-05-02,SPY   250509P00529000,7,627,2025-05-09,P,529.0,0.53,0.6,0.28,0.365,930,898,0.287906,-0.039517,0.287906,0.003777,-0.13596,0.066951,-0.004364,0.37,0.36,566.62,6.64,138063662,0
2025-05-02,SPY   250509C00530000,7,627,2025-05-09,C,530.0,35.45,38.68,34.6,37.545,85,2042,0.317734,0.939411,0.317734,0.004795,-0.24826,0.093801,0.094882,39.14,35.95,566.62,-6.46,137937881,0
2025-05-02,SPY   250509P00530000,7,627,2025-05-09,P,530.0,0.55,0.68,0.3,0.39499998,7511,13494,0.285786,-0.042595,0.285786,0.004043,-0.143385,0.07115,-0.004704,0.4,0.39,566.62,6.46,137937882,0
2025-05-02,SPY   250509C00531000,7,627,2025-05-09,C,531.0,34.98,37.47,34.98,36.684998,59,385,0.324627,0.930053,0.324627,0.005249,-0.278373,0.104923,0.09403,38.14,35.23,566.62,-6.29,138063663,0
2025-05-02,SPY   250509P00531000,7,627,2025-05-09,P,531.0,0.62,0.65,0.32,0.42000002,917,730,0.282673,-0.045351,0.282673,0.0043,-0.149134,0.07484,-0.005009,0.43,0.41,566.62,6.29,138063664,0
2025-05-02,SPY   250509C00532000,7,627,2025-05-09,C,532.0,33.63,36.7,33.1,35.57,42,614,0.306092,0.935558,0.306092,0.005223,-0.250689,0.098446,0.094843,37.15,33.99,566.62,-6.11,138063665,0
2025-05-02,SPY   250509P00532000,7,627,2025-05-09,P,532.0,0.64,0.78,0.35,0.445,790,1288,0.279329,-0.048171,0.279329,0.004567,-0.154625,0.07855,-0.00532,0.45,0.44,566.62,6.11,138063666,0
2025-05-02,SPY   250509C00533000,7,627,2025-05-09,C,533.0,33.1,35.0,33.1,34.335,21,444,0.272838,0.950397,0.272838,0.004762,-0.192139,0.080003,0.096692,34.74,33.93,566.62,-5.93,138063667,0
2025-05-02,SPY   250509P00533000,7,627,2025-05-09,P,533.0,0.7,0.81,0.37,0.475,970,865,0.276373,-0.051428,0.276373,0.004863,-0.161134,0.082759,-0.00568,0.48,0.47,566.62,5.93,138063668,0
2025-05-02,SPY   250509C00534000,7,627,2025-05-09,C,534.0,31.87,34.55,31.87,33.37,59,451,0.27029,0.946739,0.27029,0.005089,-0.1997,0.084693,0.096479,33.78,32.96,566.62,-5.76,138063669,0
2025-05-02,SPY   250509P00534000,7,627,2025-05-09,P,534.0,0.77,0.82,0.4,0.51,1945,1345,0.273731,-0.055123,0.273731,0.005188,-0.168558,0.087437,-0.006088,0.52,0.5,566.62,5.76,138063670,0
2025-05-02,SPY   250509C00535000,7,627,2025-05-09,C,535.0,30.95,33.64,30.95,32.425,21,1407,0.26965,0.941546,0.26965,0.005492,-0.21171,0.091185,0.096096,32.69,32.16,566.62,-5.58,137937883,0
2025-05-02,SPY   250509P00535000,7,627,2025-05-09,P,535.0,0.77,0.95,0.42,0.545,5468,11364,0.27079,-0.058893,0.27079,0.005525,-0.1756,0.092113,-0.006504,0.55,0.54,566.62,5.58,137937884,0
2025-05-02,SPY   250509C00536000,7,627,2025-05-09,C,536.0,29.68,32.88,29.68,31.45,7,691,0.265352,0.938464,0.265352,0.005812,-0.216035,0.094951,0.095948,31.85,31.05,566.62,-5.4,138063671,0
2025-05-02,SPY   250509P00536000,7,627,2025-05-09,P,536.0,0.88,0.99,0.46,0.585,899,1303,0.268088,-0.063104,0.268088,0.00589,-0.183425,0.097223,-0.00697,0.59,0.58,566.62,5.4,138063672,0
2025-05-02,SPY   250509C00537000,7,627,2025-05-09,C,537.0,29.0,31.67,28.78,30.494999,19,374,0.262897,0.933843,0.262897,0.006208,-0.224676,0.100484,0.095629,30.89,30.1,566.62,-5.23,138063673,0
2025-05-02,SPY   250509P00537000,7,627,2025-05-09,P,537.0,0.94,1.08,0.49,0.63,1972,1297,0.265567,-0.067756,0.265567,0.006283,-0.19193,0.102737,-0.007484,0.64,0.62,566.62,5.23,138063674,0
2025-05-02,SPY   250509C00538000,7,627,2025-05-09,C,538.0,28.01,29.7,27.1,29.54,31,454,0.2601,0.929129,0.2601,0.006618,-0.232819,0.105992,0.0953,29.93,29.15,566.62,-5.05,138063675,0
2025-05-02,SPY   250509P00538000,7,627,2025-05-09,P,538.0,1.01,1.2,0.52,0.675,3069,1177,0.262711,-0.072503,0.262711,0.006691,-0.199935,0.10823,-0.008008,0.68,0.67,566.62,5.05,138063676,0
2025-05-02,SPY   250509C00539000,7,627,2025-05-09,C,539.0,26.81,28.89,26.81,28.599998,4,563,0.258327,0.923271,0.258327,0.007083,-0.243641,0.112659,0.094844,28.98,28.22,566.62,-4.87,138063677,0
2025-05-02,SPY   250509P00539000,7,627,2025-05-09,P,539.0,1.07,1.26,0.56,0.73,4098,1140,0.260424,-0.078037,0.260424,0.007139,-0.209539,0.114473,-0.00862,0.74,0.72,566.62,4.87,138063678,0
2025-05-02,SPY   250509C00540000,7,627,2025-05-09,C,540.0,26.23,29.4,25.91,27.67,236,5210,0.25696,0.91665,0.25696,0.007582,-0.255787,0.119968,0.094303,27.92,27.42,566.62,-4.7,137937885,0
2025-05-02,SPY   250509P00540000,7,627,2025-05-09,P,540.0,1.15,1.4,0.61,0.78,19007,13769,0.257347,-0.083345,0.257347,0.007592,-0.217512,0.120305,-0.009206,0.79,0.77,566.62,4.7,137937886,0
2025-05-02,SPY   250509C00541000,7,627,2025-05-09,C,541.0,25.76,28.0,25.07,26.720001,19,575,0.253528,0.91126,0.253528,0.008056,-0.263205,0.125752,0.093899,27.08,26.36,566.62,-4.52,138063679,0
2025-05-02,SPY   250509P00541000,7,627,2025-05-09,P,541.0,1.26,1.45,0.66,0.84000003,1844,636,0.254754,-0.089443,0.254754,0.008086,-0.226889,0.126829,-0.009881,0.85,0.83,566.62,4.52,138063680,0
2025-05-02,SPY   250509C00542000,7,627,2025-05-09,C,542.0,24.45,26.88,23.18,25.779999,30,1547,0.25057,0.905065,0.25057,0.00857,-0.271981,0.132224,0.093406,26.14,25.42,566.62,-4.35,138063681,0
2025-05-02,SPY   250509P00542000,7,627,2025-05-09,P,542.0,1.33,1.6,0.74,0.905,3027,1158,0.25209,-0.095716,0.25209,0.008619,-0.236712,0.137211,-0.009965,0.91,0.9,566.62,4.35,138063682,0
2025-05-02,SPY   250509C00543000,7,627,2025-05-09,C,543.0,23.45,25.72,23.21,24.85,46,580,0.247995,0.898076,0.247995,0.009123,-0.281918,0.139311,0.092825,25.2,24.5,566.62,-4.17,138063683,0
2025-05-02,SPY   250509P00543000,7,627,2025-05-09,P,543.0,1.45,1.71,0.79,0.98,4308,933,0.249856,-0.103051,0.249856,0.009181,-0.247577,0.144013,-0.010739,0.99,0.97,566.62,4.17,138063684,0
2025-05-02,SPY   250509C00544000,7,627,2025-05-09,C,544.0,22.3,25.15,22.3,23.92,29,1114,0.245035,0.890929,0.245035,0.009699,-0.291073,0.146334,0.092227,24.25,23.59,566.62,-3.99,138063685,0
2025-05-02,SPY   250509P00544000,7,627,2025-05-09,P,544.0,1.56,1.82,0.84,1.05,1444,1461,0.246938,-0.110488,0.246938,0.009734,-0.25624,0.148004,-0.012208,1.06,1.04,566.62,3.99,138063686,0
2025-05-02,SPY   250509C00545000,7,627,2025-05-09,C,545.0,21.45,24.18,20.54,23.029999,160,1572,0.244305,0.881176,0.244305,0.010342,-0.306128,0.155575,0.091338,23.26,22.8,566.62,-3.82,137937887,0
2025-05-02,SPY   250509P00545000,7,627,2025-05-09,P,545.0,1.68,2.02,0.91,1.14,48239,6741,0.244753,-0.118775,0.244753,0.010379,-0.268267,0.156902,-0.012324,1.15,1.13,566.62,3.82,137937888,0
2025-05-02,SPY   250509C00546000,7,627,2025-05-09,C,546.0,20.98,23.63,18.92,22.105,572,1087,0.240844,0.873378,0.240844,0.010971,-0.314303,0.16269,0.090668,22.43,21.78,566.62,-3.64,138063687,0
2025-05-02,SPY   250509P00546000,7,627,2025-05-09,P,546.0,1.8,2.1,0.99,1.225,1057,1932,0.24205,-0.127457,0.24205,0.010985,-0.277503,0.163721,-0.014085,1.24,1.21,566.62,3.64,138063688,0
2025-05-02,SPY   250509C00547000,7,627,2025-05-09,C,547.0,19.41,22.46,18.12,21.2,89,750,0.238217,0.864195,0.238217,0.011643,-0.324727,0.170776,0.089844,21.51,20.89,566.62,-3.46,138063689,0
2025-05-02,SPY   250509P00547000,7,627,2025-05-09,P,547.0,1.98,2.23,1.07,1.325,4450,1509,0.239473,-0.136696,0.239473,0.011697,-0.289046,0.174196,-0.014122,1.34,1.31,566.62,3.46,138063690,0
2025-05-02,SPY   250509C00548000,7,627,2025-05-09,C,548.0,18.91,21.67,18.12,20.310001,120,1039,0.236003,0.85396,0.236003,0.012348,-0.336286,0.179429,0.088902,20.62,20.0,566.62,-3.29,137973693,0
2025-05-02,SPY   250509P00548000,7,627,2025-05-09,P,548.0,2.09,2.51,1.17,1.425,1970,1472,0.236791,-0.146406,0.236791,0.012401,-0.29943,0.184835,-0.015119,1.44,1.41,566.62,3.29,137973694,0
2025-05-02,SPY   250509C00549000,7,627,2025-05-09,C,549.0,18.73,20.49,18.32,19.425,72,730,0.23358,0.843244,0.23358,0.013079,-0.347305,0.188104,0.087907,19.73,19.12,566.62,-3.11,137973695,0
2025-05-02,SPY   250509P00549000,7,627,2025-05-09,P,549.0,2.16,2.58,1.27,1.545,4114,903,0.234569,-0.157415,0.234569,0.013136,-0.311014,0.193131,-0.016185,1.56,1.53,566.62,3.11,137973696,0
